,Date,1 Topping,1 Topping Staff,1 Toppings St,3 Topping,3 Topping Staff,5 LUSH COUPON ON $40,Apricot,Apricot ST,Apricot Staff,Asia Research Free Scoop,Banana Caramel  /,Banana Caramel St,Banana Staff,Building Promotion,Chai Tea,Chai Tea Staff,Chai Tea st,Cherry Alm Staff,Cherry Almond,Cherry Almond Fudge st,Chocoate Cookies,Chocolate,Chocolate St,Chocolate Staff,Coffee,Coffee  St,Coffee Staff,Cus IC Sand Staff,Cus. IC Sand St,Double Scoop,Double Scoop ST,Double Scoop Staff,Finger B 100,Free Scoop Grassroot,Gift Voucher Reg,Gift Voucher ST,Gift coupon 3 cone,Ginger,Ginger St,Ginger Staff,Granola,Green Tea,Green Tea St,Green Tea Staff,Hazelnut,Hazelnut St,Hezelnut Staff,Ice Cream SAND,Ice Cream Sand Staff,IceCream Sand St,LUSH FOOT POWDER,Lime Coconut,Lime Coconut ST,Lime Coconut Staff,Lush Shampoo Bar $60,Mango,Mango St,Mango Staff,Mint Choco,Mint Choco  St,Mint Choco Staff,Miscellenous,Pina Colada,Pina Colada St,Pina Colada Staff,Pistachio St,Pistachio Staff,Purchase  Gift Voucher st,Pure Coco .,Pure Coco . St,Pure Coconut Staff,Red Bean,Red Bean St,Red Bean Staff,Registration day $20,S. Caramel,S. Caramel St,S. Caramel Staff,Single Scoop,Single Scoop ST,Single Scoop Staff,Staff Off -$2,Stamp Card REDEEM ST,Strawberry,Strawberry St,Strawberry Staff,Tax,Triple Scoop,Triple Scoop ST,Triple Scoop Staff,Tub Ice Cream,Tub Ice Cream ST,Tub Staff,Up 3 Toppings  ST,Vanilla Bean,Vanilla Bean St,Vanilla Bean Staff,Waffle Cone,Waffle Cone St,Waffle Cone Staff,YY Seasame,YY Seasame St,YY Seasame Staff,ZALORA $30 Spent Coupon,ZALORA Ecoupon Buy 1 Get 1 Scoop
58,Mon 29th May 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,60.0,26.0,0.0,0.0,24.33333,0.0,0.0,26.0,60.0,0.0,26.0,0.0,0.0,0.0,0.0,-13.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,0.0,26.0,60.0,0.0,24.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,90.0,0.0,24.33333,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,50.33333,180.0,0.0,0.0,0.0,-22.0,0.0,0.0,76.33333,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33333,0.0,0.0,10.0,72.0,0.0,0.0,0.0,0.0,0.0
59,Tue 30th May 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,104.0,0.0,0.0,0.0,0.0,0.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,180.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,26.0,0.0,0.0,0.0,26.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,20.0,66.0,0.0,0.0,30.0,0.0,0.0
60,Wed 31st May 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,130.0,150.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,36.0,0.0,26.0,0.0,0.0,0.0
61,Thu 1st Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,48.66666,0.0,0.0,0.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,60.0,0.0,26.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,126.66666,240.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,120.0,0.0,0.0,178.66666,210.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,54.0,0.0,0.0,0.0,0.0,0.0
62,Fri 2nd Jun 2017,0.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,26.0,0.0,0.0,52.0,0.0,0.0,78.0,120.0,0.0,26.0,30.0,0.0,0.0,0.0,-39.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,60.0,0.0,0.0,30.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,78.0,30.0,0.0,0.0,78.0,90.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,26.0,30.0,0.0,0.0
63,Sat 3rd Jun 2017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,52.0,90.0,0.0,26.0,0.0,0.0,0.0,0.0,-26.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,78.0,90.0,0.0,0.0,78.0,120.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,54.0,0.0,26.0,60.0,0.0,0.0
64,Sun 4th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Mon 5th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,0.0,0.0,28.33333,0.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,78.0,88.33333,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,118.33333,0.0,26.0,30.0,0.0,0.0,0.0,28.33333,52.0,150.0,0.0,0.0,78.0,0.0,0.0,52.0,28.33333,0.0,0.0,104.0,58.33333,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0
66,Tue 6th Jun 2017,5.0,0.0,3.0,0.0,0.0,0.0,0.0,130.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,40.0,26.0,0.0,40.0,78.0,120.0,0.0,0.0,30.0,0.0,0.0,0.0,-52.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,120.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,130.0,120.0,0.0,0.0,26.0,120.0,0.0,0.0,0.0,0.0,0.0,104.0,210.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,55.0,36.0,0.0,0.0,0.0,0.0,0.0
67,Wed 7th Jun 2017,0.0,4.0,0.0,0.0,8.0,0.0,0.0,52.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,60.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,156.0,90.0,0.0,0.0,130.0,30.0,0.0,104.0,60.0,0.0,0.0,338.0,270.0,0.0,0.0,0.0,-6.0,0.0,0.0,104.0,60.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0
68,Thu 8th Jun 2017,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,104.0,0.0,0.0,0.0,0.0,0.0,156.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,-52.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,180.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,52.0,0.0,0.0,0.0,26.0,0.0,78.0,90.0,0.0,0.0,182.0,210.0,0.0,0.0,176.0,0.0,0.0,26.0,300.0,0.0,0.0,0.0,-22.0,0.0,0.0,364.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,52.0,30.0,0.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0
69,Fri 9th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,78.0,170.0,0.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,156.0,150.0,0.0,26.0,120.0,0.0,0.0,364.0,300.0,0.0,0.0,0.0,-20.0,0.0,0.0,104.0,240.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,65.0,48.0,0.0,0.0,0.0,0.0,0.0
70,Sat 10th Jun 2017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,104.0,60.0,0.0,0.0,0.0,-52.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,150.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,52.0,60.0,0.0,0.0,0.0,60.0,130.0,390.0,0.0,0.0,156.0,210.0,0.0,0.0,120.0,0.0,0.0,26.0,300.0,0.0,0.0,0.0,-4.0,0.0,0.0,26.0,210.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,40.0,132.0,0.0,0.0,0.0,0.0,0.0
71,Sun 11th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Mon 12th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,150.0,0.0,104.0,150.0,0.0,0.0,0.0,-26.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,78.0,0.0,0.0,0.0,26.0,270.0,0.0,0.0,0.0,-16.0,0.0,0.0,26.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,30.0,0.0,35.0,48.0,0.0,0.0,0.0,0.0,0.0
73,Tue 13th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,60.0,104.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,52.0,30.0,0.0,0.0,0.0,-91.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,210.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,30.0,0.0,52.0,60.0,0.0,0.0,104.0,150.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,90.0,0.0,0.0,0.0,0.0,0.0
74,Wed 14th Jun 2017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,120.0,0.0,0.0,0.0,-65.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,104.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,210.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,120.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,54.0,0.0,0.0,0.0,0.0,0.0
75,Thu 15th Jun 2017,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,52.0,60.0,0.0,0.0,0.0,-78.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,104.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.33334,150.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,60.0,0.0,50.33334,0.0,0.0,0.0,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,42.0,0.0,50.33334,60.0,0.0,0.0
76,Fri 16th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,150.0,234.0,0.0,0.0,0.0,0.0,40.0,52.0,30.0,0.0,234.0,90.0,0.0,0.0,-60.0,-130.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,52.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,130.0,60.0,0.0,26.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,80.0,260.0,60.0,0.0,0.0,30.0,0.0,120.0,208.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,65.0,24.0,0.0,52.0,30.0,0.0,0.0
77,Sat 17th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,90.0,130.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,78.0,60.0,0.0,0.0,0.0,-78.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,210.0,0.0,0.0,0.0,0.0,0.0,78.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0,0.0,26.0,0.0,0.0,0.0
78,Sun 18th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Mon 19th Jun 2017,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,60.0,0.0,0.0,0.0,-39.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,130.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,78.0,30.0,0.0,78.0,0.0,0.0,0.0,156.0,120.0,0.0,0.0,0.0,-10.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,36.0,0.0,0.0,30.0,0.0,0.0
80,Tue 20th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,90.0,0.0,52.0,30.0,0.0,0.0,-40.0,-39.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,130.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,78.0,150.0,0.0,52.0,0.0,0.0,80.0,78.0,150.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,54.0,0.0,0.0,0.0,0.0,0.0
81,Wed 21st Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,26.0,0.0,0.0,130.0,30.0,0.0,26.0,0.0,0.0,0.0,0.0,-13.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,90.0,0.0,0.0,30.0,0.0,0.0,52.0,180.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,30.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,30.0,0.0,20.0,18.0,0.0,26.0,0.0,0.0,0.0
82,Thu 22nd Jun 2017,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,90.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,156.0,120.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,156.0,120.0,0.0,0.0,30.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,35.0,84.0,0.0,26.0,30.0,0.0,0.0
83,Fri 23rd Jun 2017,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,-13.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,104.0,150.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,208.0,150.0,0.0,0.0,0.0,0.0,0.0,52.0,240.0,0.0,0.0,0.0,-6.0,0.0,0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,120.0,0.0,60.0,42.0,0.0,0.0,0.0,0.0,0.0
84,Sat 24th Jun 2017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,150.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,130.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,30.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,52.0,90.0,0.0,0.0,182.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0
85,Sun 25th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Mon 26th Jun 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,26.0,30.0,0.0,26.0,12.0,0.0,104.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,0.0,52.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,104.0,300.0,0.0,0.0,104.0,120.0,0.0,0.0,0.0,0.0,104.0,60.0,0.0,0.0,0.0,0.0,0.0,182.0,210.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,120.0,0.0,60.0,42.0,0.0,52.0,60.0,0.0,0.0
